geneId,diseaseId,score,ei,el,yearInitial,yearFinal,g_source
7157,C0005695,0.60,0.98,NULL,1991,2020,ALL
7157,C0006118,0.70,0.95,NULL,1991,2019,ALL
7157,C0006142,1.00,0.97,NULL,1982,2020,ALL
7157,C0007114,0.60,0.97,NULL,1991,2019,ALL
7157,C0007137,0.60,0.95,NULL,1990,2019,ALL
7157,C0009402,0.70,0.95,NULL,1989,2020,ALL
7157,C0009404,0.70,0.99,NULL,1991,2018,ALL
7157,C0014859,0.60,0.97,NULL,1990,2020,ALL
7157,C0017638,0.90,0.95,NULL,1991,2020,ALL
7157,C0018923,0.60,0.95,NULL,1994,2019,ALL
7157,C0023434,0.80,0.98,NULL,1991,2020,ALL
7157,C0023467,0.70,0.96,NULL,1986,2020,ALL
7157,C0023903,0.70,0.95,NULL,1991,2019,ALL
7157,C0024121,0.80,0.97,NULL,1990,2019,ALL
7157,C0025202,0.70,0.94,NULL,1991,2020,ALL
7157,C0027627,0.60,0.94,NULL,1991,2020,ALL
7157,C0029463,1.00,0.95,NULL,1987,2020,ALL
7157,C0030297,0.90,1.00,NULL,1993,2019,ALL
7157,C0037286,0.70,0.98,NULL,1993,2017,ALL
7157,C0079772,0.60,0.96,NULL,1994,2018,ALL
7157,C0085390,1.00,0.98,definitive,1988,2020,ALL
7157,C0149925,0.70,0.96,NULL,1990,2019,ALL
7157,C0206686,0.80,0.96,strong,1992,2017,ALL
7157,C0235974,0.70,0.97,NULL,1991,2019,ALL
7157,C0242379,0.80,0.94,NULL,1989,2020,ALL
7157,C0279626,0.60,0.98,NULL,1991,2020,ALL
7157,C0345904,0.60,0.96,NULL,1993,2020,ALL
7157,C0345905,0.60,1.00,NULL,1995,2019,ALL
7157,C0346647,0.80,0.98,NULL,1991,2019,ALL
7157,C0546837,0.70,0.96,NULL,1990,2020,ALL
7157,C0549473,0.60,0.96,NULL,1991,2019,ALL
7157,C0555198,0.60,1.00,NULL,1992,2019,ALL
7157,C0678222,0.90,0.97,NULL,1982,2020,ALL
7157,C0919267,0.70,0.96,NULL,1991,2020,ALL
7157,C1140680,0.70,0.96,NULL,1991,2020,ALL
7157,C1261473,1.00,0.96,strong,1987,2020,ALL
7157,C1458155,0.70,0.98,NULL,1982,2020,ALL
7157,C1859972,0.62,1.00,NULL,1994,2001,ALL
7157,C2239176,1.00,0.96,NULL,1990,2020,ALL
7157,C2931822,0.70,0.92,NULL,1992,2019,ALL
7166,C0011570,0.60,1.00,NULL,2004,2019,ALL
7167,C1860808,0.90,1.00,strong,1986,2018,ALL
7168,C1861863,0.70,1.00,strong,1994,2019,ALL
7168,C2678476,0.70,1.00,strong,2001,2019,ALL
7170,C0546264,0.74,1.00,strong,2002,2017,ALL
7170,C1836448,0.70,1.00,NULL,1995,2017,ALL
7172,C0342801,0.80,1.00,limited,2000,2019,ALL
7173,C0010308,0.90,1.00,strong,1979,2018,ALL
7173,C0018021,0.70,1.00,strong,1994,2019,ALL
7173,C1291299,0.70,1.00,strong,1992,2016,ALL
7225,C0017668,0.90,1.00,strong,2005,2019,ALL
7225,C1858915,0.90,1.00,strong,2005,2016,ALL
7227,C0023003,0.69,1.00,NULL,1995,2015,ALL
7227,C0432233,0.94,1.00,NULL,1999,2017,ALL
7227,C1860823,0.70,1.00,NULL,2001,2017,ALL
7248,C0041341,0.90,0.98,definitive,1990,2020,ALL
7248,C0279702,0.60,1.00,NULL,1995,2020,ALL
7248,C0751674,0.70,0.98,strong,1998,2019,ALL
7248,C1846385,0.71,1.00,NULL,2002,2017,ALL
7248,C1854465,0.69,1.00,definitive,1996,2019,ALL
7249,C0041341,1.00,0.98,definitive,1994,2020,ALL
7249,C0751674,0.80,0.99,strong,1998,2020,ALL
7249,C1846385,0.70,1.00,NULL,2009,2017,ALL
7249,C1860707,0.80,0.99,NULL,1995,2019,ALL
7253,C0010308,0.90,0.95,strong,1996,2019,ALL
7253,C0151468,0.60,0.96,NULL,1992,2019,ALL
7253,C0151516,0.70,1.00,strong,1997,2017,ALL
7253,C0549473,0.60,0.93,NULL,1992,2018,ALL
7253,C1836706,0.80,1.00,NULL,1994,2014,ALL
7253,C1863959,0.70,1.00,NULL,1998,1998,ALL
7253,C3493776,0.80,1.00,NULL,1995,2017,ALL
7273,C0007193,0.90,1.00,strong,1994,2019,ALL
7273,C0340427,0.64,1.00,NULL,2002,2019,ALL
7273,C1837342,0.80,1.00,strong,2002,2018,ALL
7273,C1838244,1.00,1.00,strong,2001,2017,ALL
7273,C1858763,0.90,1.00,NULL,2002,2019,ALL
7273,C1861065,0.70,1.00,strong,1999,2018,ALL
7273,C1863599,0.80,0.96,strong,2005,2019,ALL
7273,C2673677,0.71,1.00,NULL,2007,2018,ALL
7276,C0007286,0.80,0.95,NULL,1991,2019,ALL
7276,C0206245,0.70,1.00,NULL,1983,2019,ALL
7276,C0740340,0.60,1.00,NULL,1981,2019,ALL
7276,C2750824,0.70,1.00,limited,1990,2018,ALL
7276,C2751492,1.00,0.99,NULL,1983,2020,ALL
7291,C0175699,1.00,0.99,strong,1995,2019,ALL
7291,C0221356,0.60,1.00,NULL,2002,2007,ALL
7291,C0265534,0.62,1.00,NULL,2002,2010,ALL
7291,C1867146,0.60,1.00,strong,1997,1998,ALL
7291,C4551902,0.70,1.00,strong,1997,2015,ALL
7292,C0024141,0.60,0.97,NULL,2008,2019,ALL
7297,C1969086,0.72,1.00,strong,2006,2016,ALL
7298,C0009404,0.60,1.00,NULL,1998,2015,ALL
7299,C0078918,0.90,0.98,strong,1981,2019,ALL
7299,C0268494,0.70,1.00,limited,1991,2018,ALL
7299,C1847024,0.72,1.00,NULL,1990,2017,ALL
7299,C1863198,0.60,1.00,NULL,1997,2017,ALL
7299,C4551504,0.80,1.00,NULL,1989,2017,ALL
7306,C0342683,0.74,1.00,NULL,1997,2013,ALL
7306,C2931599,0.64,1.00,limited,2004,2011,ALL
7337,C0162635,1.00,0.97,definitive,1997,2020,ALL
7345,C3150899,0.70,1.00,moderate,1998,2003,ALL
7345,C3809665,0.71,1.00,NULL,1998,2018,ALL
7352,C0028754,0.70,0.91,NULL,1998,2018,ALL
7355,C3806688,0.73,1.00,NULL,2013,2019,ALL
7369,C0022658,0.70,1.00,NULL,1993,2019,ALL
7369,C1835934,0.70,1.00,strong,2003,2006,ALL
7369,C1859040,0.79,1.00,NULL,2002,2019,ALL
7369,C4551496,1.00,1.00,NULL,2001,2018,ALL
7389,C0162566,0.90,0.99,NULL,1976,2019,ALL
7399,C0035334,0.70,1.00,strong,1998,2019,ALL
7399,C0339534,0.69,1.00,definitive,1994,2018,ALL
7399,C1848634,1.00,1.00,NULL,1998,2017,ALL
7399,C3151138,0.70,1.00,NULL,1998,2017,ALL
7403,C0006826,0.60,1.00,NULL,2009,2019,ALL
7403,C0796004,0.80,0.97,strong,2012,2020,ALL
7415,C1833662,0.90,1.00,limited,2004,2019,ALL
7415,C3151403,0.70,1.00,NULL,2004,2018,ALL
7415,C4225244,0.70,1.00,limited,2014,2015,ALL
7415,C4551951,0.61,1.00,NULL,2004,2018,ALL
7421,C0029456,0.70,0.96,NULL,1995,2019,ALL
7421,C0035579,0.70,0.97,NULL,1989,2019,ALL
7421,C0342646,0.73,1.00,strong,1988,2020,ALL
7422,C0007102,0.60,0.96,NULL,1995,2019,ALL
7422,C0033860,0.60,0.95,NULL,1994,2020,ALL
7422,C0035328,0.60,1.00,NULL,2006,2019,ALL
7428,C0007134,0.70,0.97,strong,1989,2019,ALL
7428,C0019562,1.00,0.97,NULL,1976,2020,ALL
7428,C0022665,0.90,1.00,NULL,1995,2019,ALL
7428,C0031511,0.80,0.99,NULL,1995,2020,ALL
7428,C0032461,0.70,1.00,strong,2003,2017,ALL
7428,C0279702,0.80,0.97,NULL,1989,2019,ALL
7428,C0740457,0.70,0.97,strong,1995,2019,ALL
7428,C1837915,0.90,1.00,NULL,1976,2016,ALL
7431,C1833118,0.60,1.00,NULL,2009,2009,ALL
7431,C3805411,0.80,1.00,strong,2009,2017,ALL
7439,C0339510,1.00,0.97,NULL,1993,2019,ALL
7439,C2674009,0.60,1.00,NULL,2004,2004,ALL
7439,C2750789,0.70,1.00,strong,2004,2009,ALL
7439,C3888099,0.80,1.00,strong,2004,2018,ALL
7439,C3888198,0.80,0.97,strong,2000,2019,ALL
7442,C0020429,0.60,1.00,NULL,2002,2019,ALL
7450,C1264039,0.80,0.97,NULL,1985,2020,ALL
7450,C1264040,1.00,0.97,NULL,1987,2020,ALL
7450,C1264041,0.80,0.97,NULL,1989,2020,ALL
7454,C0024299,0.61,1.00,strong,2017,2019,ALL
7454,C0043194,1.00,0.99,definitive,1994,2020,ALL
7454,C1839163,0.80,1.00,strong,1995,2019,ALL
7454,C1845987,0.71,1.00,strong,1995,2017,ALL
7466,C0011860,0.70,0.97,strong,2002,2020,ALL
7466,C0043207,0.90,0.97,definitive,1999,2019,ALL
7466,C1833021,0.70,1.00,NULL,1998,2016,ALL
7466,C3280358,0.71,1.00,definitive,1998,2018,ALL
7466,C3805412,0.70,1.00,NULL,2013,2017,ALL
7466,C4551693,0.98,1.00,NULL,1998,2018,ALL
7468,C1956097,0.90,0.96,NULL,1998,2019,ALL
7471,C0029456,0.70,1.00,NULL,2013,2019,ALL
7471,C3808844,0.70,1.00,NULL,1990,2017,ALL
7474,C0265205,0.85,1.00,NULL,2010,2018,ALL
7474,C4551475,0.60,1.00,strong,2010,2010,ALL
7486,C0043119,1.00,0.95,definitive,1993,2019,ALL
7490,C0023467,0.70,0.96,NULL,1994,2020,ALL
7490,C0027708,0.80,0.98,NULL,1988,2020,ALL
7490,C0206115,0.80,1.00,limited,1988,2016,ALL
7490,C0281508,0.60,0.92,NULL,1994,2017,ALL
7490,C0345967,0.60,1.00,NULL,2013,2013,ALL
7490,C0950121,1.00,0.98,NULL,1991,2018,ALL
7490,C0950122,0.80,1.00,NULL,1992,2017,ALL
7490,C1837026,0.70,1.00,NULL,2007,2013,ALL
7490,C3151568,0.70,1.00,NULL,1992,2013,ALL
7498,C0268118,0.76,1.00,strong,1997,2013,ALL
7498,C0740394,0.60,1.00,NULL,2012,2020,ALL
7507,C0043346,0.70,1.00,NULL,1991,2020,ALL
7507,C0268135,1.00,0.97,definitive,1978,2019,ALL
7508,C0043346,0.70,0.97,NULL,1994,2019,ALL
7508,C2752147,1.00,0.99,definitive,1989,2019,ALL
7517,C3151417,0.60,1.00,NULL,2000,2000,ALL
7528,C3714756,0.60,1.00,strong,2010,2010,ALL
7528,C4479652,0.70,1.00,NULL,2010,2017,ALL
7531,C0265219,0.60,1.00,NULL,2000,2017,ALL
7535,C2931299,0.73,1.00,strong,1994,2019,ALL
7535,C4310768,0.70,1.00,NULL,2016,2016,ALL
7555,C2931689,0.60,0.98,NULL,2002,2018,ALL
7704,C0023487,0.60,0.98,NULL,1993,2019,ALL
7704,C2676231,0.70,1.00,limited,2008,2008,ALL
7827,C0027726,0.70,1.00,NULL,1995,2019,ALL
7827,C1868672,0.61,1.00,NULL,2000,2018,ALL
7827,C3496337,0.68,1.00,NULL,1995,2018,ALL
7849,C0010308,0.70,1.00,strong,1998,2019,ALL
7849,C0151516,0.70,0.92,strong,1998,2014,ALL
7849,C1869118,0.71,1.00,strong,1998,2019,ALL
7852,C0472817,1.00,1.00,strong,2000,2019,ALL
7941,C3280315,0.70,1.00,NULL,1996,1998,ALL
7957,C0751783,1.00,0.97,NULL,1998,2020,ALL
8013,C1275278,0.60,1.00,NULL,1998,2019,ALL
8030,C0238463,0.60,0.99,NULL,1989,2020,ALL
8048,C1843808,0.90,1.00,NULL,1997,2019,ALL
8048,C2677491,0.90,1.00,moderate,2003,2019,ALL
8074,C0342642,1.00,1.00,strong,2000,2020,ALL
8074,C4692564,0.60,1.00,strong,2005,2011,ALL
8074,C4693863,0.60,1.00,strong,2005,2014,ALL
8085,C0796004,1.00,0.99,NULL,1997,2020,ALL
8106,C0270952,0.90,0.98,limited,1998,2020,ALL
8200,C0265260,0.97,1.00,NULL,1989,2017,ALL
8200,C1832702,0.95,1.00,NULL,1989,2012,ALL
8200,C1832708,0.91,1.00,NULL,1989,2013,ALL
8200,C1856738,0.92,1.00,NULL,1989,2008,ALL
8200,C1862103,1.00,0.92,NULL,1989,2016,ALL
8200,C2930970,0.81,1.00,NULL,1989,2017,ALL
8200,C3554446,0.90,1.00,NULL,2010,2013,ALL
8200,C3809104,0.70,1.00,NULL,2005,2008,ALL
8202,C0006142,0.60,0.91,NULL,1996,2020,ALL
8239,C3806746,0.70,1.00,NULL,2014,2016,ALL
8239,C4225416,0.70,1.00,strong,2014,2016,ALL
8289,C0265338,0.73,1.00,strong,2012,2019,ALL
8291,C1847532,0.71,1.00,NULL,2009,2019,ALL
8291,C1850889,1.00,0.99,NULL,1989,2019,ALL
8291,C4551973,0.70,0.97,NULL,1996,2019,ALL
8312,C2239176,0.80,0.94,NULL,2000,2019,ALL
8313,C1837750,0.71,1.00,moderate,2004,2017,ALL
8314,C0006142,0.60,1.00,NULL,1998,2019,ALL
8314,C0022665,0.62,1.00,NULL,2016,2019,ALL
8314,C0025202,0.70,0.95,strong,2010,2019,ALL
8314,C0025286,0.69,0.90,strong,2011,2019,ALL
8314,C0025500,0.60,0.99,NULL,2011,2020,ALL
8314,C0151779,0.80,0.96,strong,2012,2019,ALL
8314,C0220633,0.80,0.97,strong,2010,2020,ALL
8314,C0279702,0.60,0.98,NULL,2011,2019,ALL
8314,C0678222,0.60,1.00,NULL,1998,2019,ALL
8314,C3280492,0.79,1.00,definitive,2008,2019,ALL
8322,C1851402,0.74,1.00,moderate,2002,2017,ALL
8398,C0270724,1.00,1.00,NULL,2004,2020,ALL
8398,C1857747,0.74,1.00,NULL,2006,2019,ALL
8398,C2751842,0.76,0.92,strong,2006,2019,ALL
8405,C0376358,0.70,0.96,NULL,2012,2020,ALL
8431,C0028754,0.69,1.00,limited,2001,2020,ALL
8452,C3469606,0.71,1.00,strong,2012,2015,ALL
8493,C0006142,0.60,0.96,NULL,2002,2020,ALL
8493,C4479517,0.60,1.00,strong,2014,2014,ALL
8517,C0021171,1.00,0.99,NULL,1976,2019,ALL
8517,C1845073,0.70,1.00,strong,2000,2007,ALL
8517,C1845117,0.70,1.00,NULL,2000,2006,ALL
8517,C1845919,0.70,1.00,NULL,2000,2006,ALL
8517,C1846006,0.80,1.00,strong,2001,2019,ALL
8517,C1970879,0.70,1.00,NULL,2000,2010,ALL
8518,C0013364,1.00,1.00,NULL,1993,2019,ALL
8540,C1838612,0.90,1.00,strong,1998,2016,ALL
8542,C2675525,0.60,1.00,limited,2010,2010,ALL
8600,C0029456,0.60,0.99,NULL,1999,2020,ALL
8600,C1850126,0.80,1.00,strong,2000,2016,ALL
8626,C0005689,0.61,1.00,NULL,1999,2012,ALL
8626,C0008924,0.72,1.00,strong,2006,2017,ALL
8626,C0406704,0.80,0.94,NULL,1999,2019,ALL
8626,C0406709,0.80,0.95,NULL,2001,2019,ALL
8626,C1785148,1.00,1.00,NULL,2001,2019,ALL
8626,C1854442,0.75,1.00,NULL,2000,2019,ALL
8626,C1858562,0.71,1.00,NULL,1999,2019,ALL
8626,C1863204,0.80,1.00,NULL,2001,2019,ALL
8626,C1863753,0.66,1.00,NULL,2001,2019,ALL
8647,C0008370,0.60,0.98,NULL,2001,2019,ALL
8647,C2608083,0.72,1.00,NULL,2004,2016,ALL
8647,C3489789,0.80,1.00,NULL,1998,2016,ALL
8660,C0011860,0.70,0.98,NULL,1997,2017,ALL
8754,C1423873,0.81,1.00,NULL,2002,2014,ALL
8772,C3151062,0.60,1.00,strong,2010,2015,ALL
8792,C0029401,0.60,1.00,limited,2000,2019,ALL
8792,C0432292,0.80,1.00,strong,2000,2018,ALL
8792,C2676766,0.72,1.00,strong,2008,2019,ALL
8803,C2749864,0.70,1.00,NULL,2005,2016,ALL
8838,C0432215,1.00,0.97,strong,1999,2019,ALL
8842,C0339512,0.70,1.00,NULL,2008,2010,ALL
8842,C1863534,0.72,1.00,NULL,2008,2018,ALL
8842,C2675210,0.70,1.00,NULL,1999,2009,ALL
8842,C2677516,0.80,1.00,NULL,2009,2009,ALL
8864,C3807327,0.80,1.00,limited,2001,2001,ALL
8878,C0002736,0.70,0.97,NULL,2009,2020,ALL
8878,C0029401,0.60,0.94,NULL,2002,2019,ALL
8878,C1853926,0.61,1.00,strong,2015,2015,ALL
8878,C4085252,0.60,1.00,NULL,2002,2016,ALL
8878,C4225326,0.60,1.00,NULL,2002,2015,ALL
8910,C1834570,1.00,0.96,NULL,2000,2019,ALL
8915,C0242647,0.80,0.97,NULL,1999,2018,ALL
8915,C4015195,0.60,1.00,moderate,2014,2014,ALL
8929,C1275808,1.00,0.96,strong,2002,2020,ALL
8929,C1859049,0.64,1.00,NULL,2003,2014,ALL
8929,C2751683,0.60,1.00,strong,2017,2017,ALL
8988,C3150619,0.60,1.00,limited,2010,2010,ALL
8989,C3808667,0.60,1.00,NULL,2010,2018,ALL
9049,C0033375,0.70,1.00,strong,2009,2018,ALL
9049,C4538355,0.60,1.00,NULL,2006,2018,ALL
9076,C1843355,0.75,1.00,NULL,2004,2018,ALL
9197,C2675528,0.71,1.00,NULL,2008,2018,ALL
9197,C3280965,0.70,1.00,NULL,2012,2018,ALL
9211,C1838062,0.80,0.93,limited,2002,2020,ALL
9211,C4551957,1.00,1.00,NULL,2002,2020,ALL
9213,C4225335,0.70,1.00,NULL,2015,2016,ALL
9241,C0175700,0.60,1.00,NULL,1999,2015,ALL
9241,C0342282,0.73,1.00,NULL,1999,2014,ALL
9241,C1861305,0.77,1.00,NULL,2002,2015,ALL
9241,C1861385,0.80,1.00,NULL,1995,2019,ALL
9241,C1866656,0.75,1.00,NULL,2002,2015,ALL
9241,C1969652,0.73,1.00,NULL,2007,2017,ALL
9241,C3714899,0.70,1.00,NULL,1999,2019,ALL
9365,C4692564,0.60,1.00,NULL,2007,2015,ALL
9365,C4693864,0.60,1.00,NULL,2007,2007,ALL
9370,C0011860,0.60,0.95,NULL,1999,2020,ALL
9370,C0022661,0.60,0.94,NULL,2004,2019,ALL
9370,C0028754,0.60,0.93,NULL,1998,2020,ALL
9370,C0085207,0.60,0.95,NULL,2004,2020,ALL
9378,C0004352,0.70,0.96,NULL,2007,2019,ALL
9378,C0036341,0.70,0.93,NULL,2008,2019,ALL
9378,C1510586,0.60,1.00,NULL,2008,2019,ALL
9378,C3280479,0.60,1.00,strong,2009,2014,ALL
9401,C0032339,1.00,0.99,definitive,1999,2019,ALL
9401,C0265308,0.77,1.00,NULL,1999,2018,ALL
9401,C1849453,0.75,1.00,NULL,1999,2012,ALL
9415,C0005586,0.61,1.00,NULL,2011,2019,ALL
9429,C1841837,0.60,1.00,limited,2016,2016,ALL
9451,C0432217,1.00,0.96,NULL,1995,2019,ALL
9531,C2678065,0.80,1.00,definitive,2006,2018,ALL
9531,C2751831,0.70,1.00,NULL,1990,2018,ALL
9531,C3151293,0.90,1.00,NULL,1990,2018,ALL
9575,C0005586,0.60,1.00,NULL,2000,2019,ALL
9636,C4015293,0.70,1.00,NULL,2012,2015,ALL
9757,C4310633,0.61,1.00,NULL,2016,2019,ALL
9759,C2931817,0.68,1.00,NULL,2009,2019,ALL
9790,C0282160,0.80,1.00,NULL,1995,2019,ALL
9839,C1856113,1.00,1.00,definitive,1991,2019,ALL
9927,C0393807,0.76,1.00,strong,2006,2016,ALL
9927,C4310725,0.70,1.00,strong,2006,2016,ALL
9927,C4721887,0.81,1.00,NULL,2004,2019,ALL
9968,C0220769,0.80,1.00,NULL,1984,2016,ALL
9968,C0796022,0.74,1.00,NULL,1984,2016,ALL
9968,C3698541,0.73,1.00,strong,1984,2016,ALL
9971,C0008370,0.60,0.92,NULL,2003,2019,ALL
9971,C4310747,0.70,1.00,strong,2016,2016,ALL
9997,C0268237,0.60,1.00,NULL,1999,2019,ALL
9997,C1837148,0.70,1.00,strong,2013,2016,ALL
9997,C1858424,0.70,1.00,NULL,1999,2016,ALL
10000,C4014738,0.60,1.00,NULL,2012,2014,ALL
10013,C3275476,0.70,1.00,limited,2010,2016,ALL
10020,C0342853,0.76,1.00,strong,1989,2017,ALL
10020,C1853926,0.80,1.00,NULL,2001,2019,ALL
10058,C1836705,0.70,1.00,NULL,2013,2018,ALL
10058,C3281027,0.70,1.00,NULL,2012,2018,ALL
10058,C3809394,0.70,1.00,strong,2012,2018,ALL
10059,C1853139,0.70,1.00,strong,2007,2017,ALL
10059,C3280660,0.70,1.00,strong,2007,2018,ALL
10111,C2751318,0.70,1.00,limited,2003,2017,ALL
10128,C1857355,0.79,1.00,NULL,2003,2019,ALL
10133,C0002736,0.70,0.95,NULL,2010,2020,ALL
10133,C0339573,0.80,0.91,NULL,1998,2019,ALL
10133,C3150692,0.60,1.00,NULL,2010,2017,ALL
10159,C1845543,0.70,1.00,NULL,2002,2013,ALL
10159,C3806722,0.71,1.00,NULL,2013,2013,ALL
10194,C1842937,0.66,1.00,limited,1989,2014,ALL
10232,C0025500,0.60,0.98,NULL,1997,2019,ALL
10280,C1854023,0.70,1.00,NULL,2015,2016,ALL
10280,C3280587,0.71,1.00,NULL,2011,2016,ALL
10318,C0024141,0.70,0.93,NULL,2009,2019,ALL
10320,C0023452,0.60,0.98,moderate,1999,2020,ALL
10320,C1961102,0.70,1.00,NULL,2002,2019,ALL
10320,C4225173,0.70,1.00,NULL,2012,2016,ALL
10371,C3554021,0.60,1.00,limited,2012,2014,ALL
10381,C2748801,0.90,1.00,NULL,2010,2017,ALL
10381,C3808397,0.70,1.00,NULL,2010,2018,ALL
10397,C1832334,0.97,1.00,NULL,2000,2018,ALL
10413,C3805432,0.60,1.00,NULL,2014,2017,ALL
10461,C0035334,0.70,1.00,strong,2000,2019,ALL
10461,C3151228,0.70,1.00,NULL,2000,2000,ALL
10479,C2678194,0.80,1.00,definitive,2008,2020,ALL
10481,C0376358,0.60,0.98,NULL,2004,2019,ALL
10481,C2931456,0.60,1.00,NULL,2012,2017,ALL
10599,C0220991,0.73,1.00,limited,2007,2015,ALL
10664,C3809686,0.70,1.00,moderate,2011,2017,ALL
10682,C0008445,0.60,1.00,NULL,1990,2017,ALL
10682,C0282102,1.00,1.00,strong,1983,2019,ALL
10682,C4085243,0.73,1.00,NULL,2003,2019,ALL
10801,C1510479,0.61,1.00,strong,2007,2017,ALL
10801,C1834304,0.80,0.94,NULL,2005,2019,ALL
10804,C0162361,1.00,1.00,definitive,1998,2019,ALL
10804,C2673759,0.80,1.00,moderate,1998,2016,ALL
10804,C2675235,0.60,1.00,moderate,1998,1998,ALL
10804,C2675237,0.70,1.00,moderate,1998,2016,ALL
10891,C0011860,0.60,0.93,NULL,2001,2020,ALL
10891,C0018801,0.60,1.00,NULL,2004,2019,ALL
10891,C0018802,0.60,1.00,NULL,2004,2019,ALL
10892,C3809583,0.70,1.00,strong,2013,2015,ALL
10984,C0004903,0.60,0.98,NULL,1999,2018,ALL
11005,C0265962,1.00,0.98,strong,2000,2019,ALL
11093,C0034155,0.70,0.98,strong,1997,2020,ALL
11093,C1268935,0.80,0.99,NULL,2001,2020,ALL
11113,C4310723,0.70,1.00,strong,2016,2016,ALL
11132,C0011860,0.70,0.93,NULL,2000,2019,ALL
11200,C0006142,0.80,0.96,NULL,2001,2019,ALL
11200,C0029463,0.74,1.00,NULL,2002,2019,ALL
11200,C0085390,0.70,0.96,NULL,1999,2017,ALL
11200,C0376358,0.80,0.96,NULL,2003,2019,ALL
11200,C0678222,0.70,0.95,NULL,2001,2019,ALL
11200,C1836482,0.70,1.00,NULL,2001,2018,ALL
11277,C0024141,0.80,0.97,strong,2007,2020,ALL
11277,C0024145,0.79,1.00,strong,2006,2017,ALL
11277,C0393591,0.90,0.98,strong,2000,2020,ALL
11277,C0796126,0.90,1.00,NULL,2004,2017,ALL
11277,C1860518,0.71,1.00,NULL,2006,2017,ALL
11315,C0030567,0.60,0.97,NULL,2003,2020,ALL
11315,C0242422,0.60,1.00,NULL,2001,2019,ALL
11315,C1853445,0.97,1.00,NULL,2003,2017,ALL
22861,C1847835,0.70,1.00,NULL,2001,2017,ALL
22861,C3808876,0.71,1.00,NULL,2013,2016,ALL
22861,C4479278,0.72,1.00,moderate,2017,2018,ALL
22926,C0152200,0.76,1.00,strong,2015,2019,ALL
22926,C4225297,0.70,1.00,strong,2015,2015,ALL
22978,C3888209,0.71,1.00,NULL,2009,2017,ALL
23028,C4225229,0.70,1.00,NULL,2012,2016,ALL
23095,C0031511,0.63,1.00,limited,2008,2014,ALL
23095,C1861678,0.90,1.00,limited,2001,2015,ALL
23152,C4539848,0.60,1.00,strong,2010,2017,ALL
23209,C1858854,1.00,0.96,strong,2001,2019,ALL
23314,C0008925,0.89,1.00,strong,2005,2019,ALL
23314,C1837218,0.90,1.00,strong,2003,2019,ALL
23314,C2676739,0.70,1.00,strong,2005,2017,ALL
23345,C0410189,0.77,1.00,limited,2007,2019,ALL
23345,C1853116,0.70,1.00,NULL,2007,2017,ALL
23345,C2751807,0.60,1.00,NULL,2007,2013,ALL
23400,C0030567,0.60,0.95,strong,2007,2019,ALL
23400,C1847640,1.00,0.98,NULL,1991,2019,ALL
23400,C4310662,0.71,1.00,NULL,2006,2018,ALL
23405,C0027708,0.67,1.00,NULL,2010,2018,ALL
23405,C0302859,0.61,1.00,strong,2003,2017,ALL
23405,C1266144,0.80,0.98,definitive,2006,2019,ALL
23405,C1867234,0.60,1.00,limited,2019,2019,ALL
23410,C0028754,0.60,1.00,NULL,2011,2020,ALL
23411,C0004153,0.60,0.96,NULL,2008,2020,ALL
23411,C0011860,0.60,1.00,NULL,2008,2020,ALL
23411,C0015695,0.60,1.00,NULL,2010,2020,ALL
23411,C0028754,0.60,1.00,NULL,2008,2020,ALL
23411,C0524620,0.60,1.00,NULL,2009,2019,ALL
23418,C0035334,0.70,0.97,strong,1999,2019,ALL
23418,C0339527,0.80,0.97,strong,2001,2019,ALL
23418,C1838647,0.93,1.00,NULL,1999,2017,ALL
23418,C1868310,0.72,1.00,NULL,2005,2011,ALL
23418,C3151202,0.91,1.00,NULL,1999,2019,ALL
23435,C0002736,0.70,0.98,NULL,2006,2020,ALL
23435,C0338451,0.70,0.98,strong,2007,2020,ALL
23435,C2677565,0.80,1.00,NULL,2008,2018,ALL
23451,C0220633,0.60,0.93,NULL,2013,2019,ALL
23451,C3463824,0.80,0.97,limited,2011,2020,ALL
23495,C0009447,0.70,1.00,limited,1986,2019,ALL
23495,C1836032,0.70,1.00,limited,2005,2017,ALL
23495,C3150354,0.60,1.00,NULL,2005,2017,ALL
23600,C1858328,0.70,1.00,NULL,2000,2008,ALL
23600,C3280428,0.91,1.00,strong,2000,2016,ALL
23621,C0002395,0.60,0.99,NULL,1999,2020,ALL
23636,C0795996,0.71,1.00,NULL,2002,2016,ALL
23765,C4310803,0.60,1.00,strong,2016,2016,ALL
25836,C0270972,0.90,0.99,definitive,1999,2019,ALL
25836,C4551851,0.70,1.00,strong,1993,2019,ALL
25939,C0393591,0.80,0.98,strong,2009,2019,ALL
25939,C2749659,0.70,1.00,NULL,2009,2018,ALL
25939,C3280721,0.70,1.00,strong,2009,2011,ALL
25978,C0002736,0.68,1.00,NULL,2006,2016,ALL
25978,C0338451,0.70,1.00,strong,2005,2019,ALL
25978,C1833296,0.77,0.90,NULL,1999,2017,ALL
25978,C1836076,0.70,1.00,NULL,2006,2010,ALL
26047,C1510586,0.70,0.98,NULL,2008,2020,ALL
26047,C2750246,0.90,1.00,strong,2001,2011,ALL
26047,C4552043,0.81,1.00,strong,2006,2018,ALL
26121,C1838601,0.95,1.00,NULL,1996,2011,ALL
26191,C0011854,0.90,0.95,NULL,2004,2020,ALL
26191,C0024141,0.80,0.95,NULL,2004,2019,ALL
